middle_development_9;Good living conditions - Middle Class VII;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x
middle_development_10;Good living conditions - Middle Class VIII;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x
poor_development_1;Low living conditions - Lower Class I;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x
poor_development_2;Low living conditions - Lower Class II;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x
poor_development_3;Good living conditions - Lower Class I;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x
poor_development_4;Good living conditions - Lower Class II;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x
poor_development_5;Good living conditions - Lower Class III;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x
poor_development_6;Good living conditions - Lower Class IV;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x
poor_development_7;Good living conditions - Lower Class V;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x
poor_development_8;Good living conditions - Lower Class VI;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x
poor_development_9;Good living conditions - Lower Class VII;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x
poor_development_10;Good living conditions - Lower Class VIII;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x
